student_id,neighborhood,age,distance,free_bicycle,income_hh,score,number_roomates,edu_maternal
2300,15,19,3.420826,0,11334.89,17.297462,0,0
2301,32,19,2.2627931,0,18917.607,23.921497,0,1
2302,36,21,.32466507,0,13397.273,22.741301,0,1
2303,33,22,1.8475658,0,13956.731,23.961084,0,2
2304,1,23,3.1960845,0,15749.262,19.461697,0,1
2305,24,18,1.8114341,0,16118.687,21.087362,1,3
2306,37,23,1.3997545,0,14302.178,25.406248,1,0
2307,35,21,5.0118518,1,17964.549,22.197094,0,2
2308,18,23,6.0047207,1,18205.012,15.512003,0,1
2309,14,23,9.5470829,1,8834.4834,12.804376,0,0
2310,11,23,1.3395222,0,10046.115,23.916523,0,1
2311,17,23,1.2551917,0,18940.359,23.237064,0,2
2312,8,23,3.8511248,0,11841.7,17.607309,0,1
2313,17,23,4.5378971,0,16875.664,22.562145,1,2
2314,21,20,4.9525566,0,16337.953,19.404776,1,2
2315,19,19,4.2384582,0,11506.23,23.733126,0,2
2316,10,20,4.8680596,0,15064.858,23.569506,0,1
2317,5,20,3.1104498,0,13258.36,21.485023,2,2
2318,31,23,1.9640909,0,16062.256,26.171141,0,1
2319,21,21,6.1253161,1,11982.701,19.490482,1,1
2320,33,23,1.7811741,0,13845.783,20.495728,1,1
2321,32,19,2.7961659,0,16143.019,23.974636,0,0
2322,17,18,.84080315,0,8166.6797,23.417084,0,0
2323,1,23,1.8317149,0,19024.945,24.176846,1,2
2324,41,19,3.4460375,0,11332.339,19.714619,0,0
2325,9,18,1.1044223,0,16272.383,21.389927,0,2
2326,20,20,1.6727328,0,21006.629,21.427715,1,2
2327,21,19,6.0790911,1,14963.514,18.773043,1,2
2328,3,19,4.3838816,0,18843.326,22.051003,0,1
2329,21,22,7.6557574,1,16223.826,21.001892,0,0
2330,37,18,3.3630276,0,10075.208,15.524763,0,1
2331,26,20,7.4560137,1,12370.082,19.871399,1,2
2332,24,18,1.1721939,0,13627.562,21.830364,0,0
2333,39,21,4.2140503,0,16306.358,19.416157,0,1
2334,34,18,3.6832755,0,14270.308,21.686571,0,0
2335,29,18,7.6693773,1,14418.141,19.808117,0,0
2336,4,18,2.0781653,0,16592.092,21.178986,1,2
2337,24,19,1.800252,0,22987.92,20.120901,1,2
2338,28,18,3.7405605,0,16224.371,24.473557,0,2
2339,8,19,5.6881623,1,18286.385,17.041456,0,3
2340,13,19,5.0395012,1,10468.92,20.929653,0,1
2341,28,20,6.2603669,1,8179.6699,21.960558,1,1
2342,1,21,2.442626,0,18837.004,22.453308,1,1
2343,35,18,7.3930111,1,14868.802,17.497423,0,0
2344,16,19,5.430666,1,17605.947,18.811705,0,3
2345,26,23,1.7167417,0,11106.257,24.730095,1,0
2346,13,21,2.0080068,0,15895.205,23.774137,0,1
2347,17,19,7.4743633,1,13026.403,19.581293,1,0
2348,6,21,2.0310059,0,7996.2563,20.228298,0,0
2349,39,20,2.8204596,0,17998.666,21.799425,0,1
2350,18,20,.13074413,0,11610.838,24.659094,0,0
2351,13,20,9.967968,1,13558.244,16.451082,0,1
2352,5,21,1.8937076,0,17395.4,19.981653,0,2
2353,35,20,4.2760816,0,6589.3418,20.386211,1,0
2354,4,19,6.51894,1,14740.977,19.517487,1,2
2355,39,19,1.8576101,0,8837.1143,23.799919,1,1
2356,14,21,12.935218,1,11938.525,13.039594,0,2
2357,7,22,2.0026114,0,13397.5,25.87571,0,3
2358,36,21,2.9537292,0,11301.875,22.58762,0,1
2359,3,21,.86833709,0,8072.4551,22.614874,0,0
2360,7,22,.90187454,0,16370.42,22.417278,0,2
2361,27,23,5.6763282,1,18986.979,22.115328,1,2
2362,21,20,6.066009,1,13588.846,19.245464,0,2
2363,40,20,1.9240321,0,12013.729,22.232134,1,1
2364,28,22,.97744823,0,13136.271,19.741653,1,1
2365,10,19,.91488075,0,13545.891,23.169571,1,0
2366,10,23,1.6353123,0,10473.354,20.804087,0,0
2367,34,20,4.9629745,0,11683.094,21.38756,0,1
2368,20,19,5.7298098,1,16848.197,20.992971,0,2
2369,29,21,1.0278695,0,19221.594,24.649666,0,2
2370,1,22,4.9955115,0,14960.842,17.773245,0,1
2371,32,21,2.7495408,0,15566.006,23.686636,0,1
2372,4,20,1.8655928,0,10150.25,20.741226,0,0
2373,38,21,2.4391773,0,16981.314,17.500479,1,2
2374,34,22,6.9538159,1,14709.682,20.932028,2,1
2375,26,20,.81715155,0,13812.214,23.965185,1,1
2376,38,23,3.5693865,0,12999.204,23.645487,0,1
2377,27,21,2.4075613,0,14875.97,22.166594,1,2
2378,35,19,3.2937632,0,15309.997,23.168081,2,1
2379,35,21,1.4261602,0,14834.152,19.829006,1,0
2380,28,20,1.0309942,0,7099.6333,21.649511,0,0
2381,24,19,8.5264378,1,14918.371,15.026598,0,2
2382,15,22,5.9713259,1,18125.32,19.109095,0,1
2383,29,22,3.6058419,0,14448.488,22.104469,0,3
2384,14,20,5.652277,1,10595.468,19.337736,0,2
2385,6,21,.42552903,0,12113.941,23.07983,0,1
2386,27,23,1.520552,0,10570.893,23.41305,1,0
2387,13,19,6.6895752,1,13453.167,21.705006,0,0
2388,42,22,.40671051,0,14106.978,22.223038,0,1
2389,24,21,1.7370861,0,17695.762,22.750954,0,1
2390,30,18,3.4422154,0,13500.008,21.028349,0,1
2391,13,23,4.465806,0,9349.165,20.57649,0,0
2392,2,21,1.1766994,0,11698.675,24.669989,0,2
2393,29,23,2.6828022,0,18404.645,25.786287,1,2
2394,40,19,8.7588301,1,18137.098,14.898346,0,3
2395,11,21,3.8000317,0,13292.742,22.182224,1,0
2396,26,22,3.8046238,0,12564.291,19.790693,0,1
2397,42,18,4.5918436,0,13339.455,23.482914,0,2
2398,18,18,2.8439083,0,14431.637,22.23745,0,1
2399,9,18,2.9888301,0,17706.723,24.353825,1,2
2400,13,18,2.2666223,0,8717.4482,25.659241,0,0
2401,13,23,4.1115565,0,19148.975,21.009573,1,3
2402,31,19,3.7701092,0,11294.858,20.236439,1,1
2403,15,19,4.3673677,0,14080.891,22.284027,0,2
2404,40,23,7.3560243,1,10040.299,20.31362,1,0
2405,25,18,.76940751,0,10621.915,20.401438,0,1
2406,11,21,4.5881991,0,7733.0469,22.751802,0,0
2407,27,22,8.6472654,1,22082.764,15.490791,0,2
2408,29,23,3.7843494,0,17245.484,20.135601,0,2
2409,2,21,2.9813867,0,12548.356,19.110256,1,1
2410,29,21,1.5734571,0,13548.225,22.091867,0,2
2411,9,18,.82292515,0,13391.791,22.765749,1,3
2412,37,22,6.5840368,1,9879.5605,21.515961,0,1
2413,25,18,9.1312723,1,11250.283,16.055779,2,0
2414,3,21,6.2829628,1,16193.221,16.342407,1,1
2415,13,19,2.9152827,0,16242.786,23.13076,0,1
2416,41,20,4.0568304,0,12550.736,22.554697,1,1
2417,41,18,2.3940458,0,13327.847,21.907612,0,2
2418,1,22,.71829087,0,16185.8,22.860039,1,1
2419,1,23,1.170963,0,13382.74,21.843567,0,3
2420,9,19,3.9667747,0,14164.537,22.063852,1,1
2421,14,21,.81121022,0,15760.906,26.208906,0,2
2422,24,22,1.3116425,0,16448.465,24.580481,0,3
2423,22,23,2.783232,0,8272.1172,22.97439,1,0
2424,26,19,3.684592,0,12753.85,22.165146,0,2
2425,29,20,1.0991101,0,15772.959,23.297216,2,0
2426,19,22,.87876946,0,7406.5112,22.94973,1,0
2427,21,23,5.3030915,1,11048.878,19.298,1,1
2428,23,21,.9946152,0,11557.832,22.132967,1,1
2429,10,23,4.7838836,0,21653.313,18.527885,1,2
2430,28,18,2.0924075,0,16216.058,23.039345,0,2
2431,14,22,6.8247089,1,18082.504,19.908651,0,2
2432,13,22,2.3755345,0,14726.904,23.291103,0,2
2433,4,23,4.6215792,0,18280.135,18.838469,0,2
2434,30,18,3.1906121,0,13954.955,23.747265,1,1
2435,3,23,5.7247214,1,15942.016,18.594131,1,1
2436,25,18,3.1688039,0,19911.465,19.957407,0,3
2437,34,19,3.3017058,0,11388.414,23.829119,1,0
2438,11,22,5.0812364,1,12341.675,18.581554,0,0
2439,15,18,7.802948,1,13365.67,17.232801,0,1
2440,26,23,7.5244346,1,16841.172,19.881918,0,2
2441,7,18,1.7580281,0,14759.881,24.715879,0,1
2442,24,21,4.3131285,0,10870.429,18.92989,0,2
2443,30,23,2.2619462,0,11048.565,22.902863,2,1
2444,17,22,2.2743363,0,15894.19,22.152235,0,1
2445,27,22,3.2680988,0,15131.271,23.257252,1,0
2446,21,23,2.4614809,0,15807.355,26.290051,0,1
2447,30,23,2.3477938,0,8150.0762,20.509266,1,0
2448,42,18,.3295753,0,13587.983,20.654596,1,2
2449,17,23,6.1084347,1,18050.965,17.934093,1,2
2450,42,21,1.5245113,0,20109.225,20.1791,0,3
2451,22,18,2.2140958,0,11725.912,21.404463,0,3
2452,35,18,5.5211983,1,7811.9419,21.1917,1,0
2453,38,19,5.5447116,1,11867.549,22.431456,0,2
2454,39,19,4.8721547,0,16238.98,17.391554,1,3
2455,35,23,.46301526,0,22909.559,24.926052,0,1
2456,12,23,5.3940034,1,12842.102,20.465731,0,1
2457,2,22,5.3651695,1,14191.448,18.184462,0,0
2458,19,19,3.9148149,0,15841.365,19.691624,1,1
2459,8,20,4.0873284,0,13616.123,23.227097,0,2
2460,9,22,5.5335493,1,12221.403,20.382673,0,1
2461,9,20,2.1651926,0,14240.088,20.565123,1,1
2462,4,20,4.6367493,0,15509.788,19.543848,1,2
2463,9,23,.68682045,0,15932.002,24.828793,0,2
2464,41,22,4.3589144,0,15475.52,21.271854,1,1
2465,9,22,4.3785672,0,8776.918,19.064289,0,1
2466,13,19,2.5610008,0,17254.385,20.248692,0,2
2467,36,22,1.1104348,0,15939.405,26.677332,1,0
2468,33,18,.57784653,0,14246.396,23.227779,0,0
2469,12,21,2.0941651,0,21896.518,18.022385,0,3
2470,34,18,1.8681539,0,12556.201,20.1726,0,1
2471,36,22,3.2809415,0,11139.508,15.481777,1,0
2472,4,21,4.3244843,0,12444.2,21.283812,0,0
2473,38,22,5.1441932,1,9954.3848,17.966478,0,1
2474,42,18,7.0457902,1,15353.896,19.079119,0,1
2475,5,19,4.3910942,0,7094.562,18.813082,0,0
2476,7,20,2.1334054,0,12840.068,21.736942,0,0
2477,1,21,8.6208792,1,11932.952,18.112129,0,0
2478,16,20,4.2741385,0,10158.204,20.815468,0,1
2479,3,18,2.1186185,0,11795.467,17.594284,1,1
2480,14,21,3.0800481,0,11748.516,20.151049,0,2
2481,42,22,7.9228964,1,14970.929,18.48148,0,2
2482,38,19,2.8832061,0,12621.579,23.203552,2,2
2483,22,21,1.1234618,0,11642.172,27.210901,1,0
2484,19,20,2.1532769,0,9061.2061,24.580679,0,0
2485,3,18,2.0529773,0,16128.647,24.062998,1,1
2486,30,21,6.4582672,1,9026.7197,18.562176,0,1
2487,20,22,5.1049948,1,7434.2959,23.077593,1,0
2488,34,23,6.4176121,1,18994.113,18.929819,1,2
2489,41,19,3.6998775,0,11296.296,23.792902,0,0
2490,7,21,1.6399201,0,13442.184,22.664572,2,1
2491,33,18,4.2284799,0,10498.171,22.177351,0,1
2492,40,22,6.0432887,1,15596.104,20.174496,0,0
2493,34,23,10.019009,1,14474.021,16.196392,0,1
2494,30,20,3.0434711,0,15486.999,23.585274,1,1
2495,20,21,2.8618381,0,10264.684,21.960114,0,0
2496,23,18,1.9434503,0,17060.715,20.404911,0,1
2497,41,23,2.3411353,0,13805.698,21.772997,1,0
2498,14,22,2.9690993,0,9607.5918,20.309349,0,1
2499,24,23,2.2474806,0,14497.656,24.431749,0,1
2500,12,21,.63724798,0,17470.379,22.644957,1,3
2501,20,21,1.5091676,0,14543.287,23.22287,0,1
2502,12,18,2.6682169,0,13147.364,21.415514,0,1
2503,16,20,2.2317145,0,17218.438,24.453787,0,2
2504,35,19,.31707934,0,19753.643,23.238108,0,2
2505,18,20,3.9001231,0,12780.197,20.055664,1,0
2506,28,21,5.4932342,1,13340.805,22.697824,1,0
2507,31,23,.90081245,0,16868.971,24.722435,0,2
2508,39,23,4.0299797,0,20946.586,21.000509,0,3
2509,4,22,3.805057,0,16129.647,22.578508,0,0
2510,39,21,1.7654322,0,11376.527,21.660345,0,1
2511,36,19,2.9115031,0,11016.39,25.284912,0,1
2512,14,21,2.8812494,0,8782.3857,21.567934,0,0
2513,1,21,2.0324724,0,11955.091,21.689251,0,1
2514,11,20,.64492989,0,15709.707,24.548405,0,1
2515,28,22,2.8498917,0,11266.066,24.274044,0,1
2516,3,23,2.9117866,0,18638.09,21.675699,0,3
2517,20,21,3.8517671,0,17450.145,24.076937,0,1
2518,37,20,6.836514,1,14736.264,18.241089,0,1
2519,15,18,2.5711935,0,9297.3984,21.633524,0,0
2520,20,22,3.2071912,0,13093.144,21.169661,0,1
2521,15,20,.93197072,0,13721.357,22.704075,2,0
2522,5,18,13.066294,1,14217.641,14.731276,1,3
2523,37,19,2.5460284,0,11537.098,21.759739,1,2
2524,23,22,2.6558738,0,10500.221,20.891329,0,1
2525,34,22,2.9468017,0,16097.514,20.704407,0,1
2526,13,22,11.715988,1,15435.201,13.47295,0,3
2527,1,21,6.9729424,1,19192.664,15.68316,0,2
2528,37,19,3.8418581,0,10972.275,17.395145,0,0
2529,5,22,2.1201577,0,17177.324,20.59693,0,1
2530,30,19,2.9304504,0,14594.836,19.068012,1,1
2531,1,23,6.1284661,1,11787.932,19.79487,1,0
2532,42,22,6.9620872,1,12596.906,20.47917,0,0
2533,30,20,2.9172645,0,19853.916,22.483,0,1
2534,13,21,4.2325931,0,14466.524,18.091471,1,1
2535,4,20,1.6603059,0,10200.931,25.925507,1,1
2536,27,21,2.1945982,0,17872.592,23.185354,1,1
2537,29,23,3.6330941,0,12963.19,19.130058,0,2
2538,4,22,5.6914253,1,13020.356,22.77928,2,1
2539,20,23,1.4718624,0,11054.13,23.033073,0,0
2540,27,19,2.5128202,0,12821.443,21.593613,0,1
2541,33,23,4.4236994,0,9059.5947,20.232281,0,0
2542,4,19,2.7319794,0,14833.685,24.053593,1,1
2543,7,19,5.1204343,1,12738.332,23.179934,1,0
2544,15,18,4.520587,0,15321.795,20.646196,0,1
2545,41,21,.34167528,0,15136.248,22.754158,1,1
2546,26,22,2.9337702,0,10357.108,21.463261,0,0
2547,3,21,5.5524507,1,16309.463,19.916193,0,1
2548,24,19,.87804699,0,15609.264,24.424221,0,1
2549,41,21,9.1020031,1,10575.688,15.331017,1,1
2550,14,21,4.1456981,0,13868.027,18.308899,0,1
2551,2,21,1.2232798,0,8404.5537,26.350452,0,1
2552,5,20,6.6129761,1,15484.216,16.949249,1,2
2553,1,18,3.6912029,0,20579.594,16.293091,0,2
2554,36,19,2.5083158,0,13929.406,20.980919,0,0
2555,33,23,.92836696,0,14239.13,24.208748,0,0
2556,12,20,2.6433051,0,11568.081,25.980705,2,1
2557,13,23,1.3354492,0,12784.448,25.808361,0,1
2558,37,20,2.6251915,0,9958.3145,22.037909,1,1
2559,14,18,8.5504017,1,15401.151,16.51256,1,3
2560,24,21,4.4943185,0,9976.6621,23.016111,1,1
2561,3,20,1.9799,0,6585.3193,25.804321,0,0
2562,6,19,5.2984252,1,10995.764,22.203775,0,3
2563,9,22,4.8042212,0,12146.843,21.817327,1,0
2564,36,20,.47848576,0,22735.635,23.928564,0,2
2565,34,23,5.7847781,1,21094.207,22.682316,1,2
2566,21,20,11.173939,1,15335.612,13.562854,2,2
2567,9,18,7.9372711,1,13646.258,18.573395,1,0
2568,14,23,2.8594549,0,10801.857,20.770428,0,0
2569,29,23,4.1750665,0,14803.286,20.959934,0,1
2570,10,18,1.9144737,0,17332.816,20.445879,1,3
2571,42,19,3.6940067,0,16186.645,21.291048,1,1
2572,14,19,4.1312218,0,14667.594,22.791483,0,2
2573,42,18,2.3442264,0,11574.314,20.434015,0,0
2574,27,21,1.2831141,0,11235.15,23.315187,0,1
2575,41,19,1.9495049,0,21298.916,21.925657,0,0
2576,15,20,.40701109,0,11804.931,26.117966,2,0
2577,31,23,1.760114,0,12368.891,23.661179,0,1
2578,27,19,7.0988383,1,19177.949,18.845694,2,2
2579,25,20,.88536274,0,12840.951,22.571356,0,0
2580,11,20,11.056142,1,13226.727,14.207487,1,2
2581,34,18,2.6223395,0,14445.953,22.680708,0,2
2582,40,22,3.9177854,0,8352.4727,22.13567,2,0
2583,30,22,5.2611189,1,13721.359,21.364794,0,1
2584,10,23,.82754457,0,11396.326,18.512911,0,3
2585,35,22,3.8695359,0,13585.887,22.814644,1,1
2586,22,18,.59155715,0,13058.628,21.849518,0,0
2587,11,20,5.4714642,1,13114.32,24.276846,1,0
2588,4,18,1.4418213,0,17026.791,19.374893,0,1
2589,5,23,2.6991022,0,18215.117,20.742365,0,0
2590,28,18,10.540851,1,20174.221,17.020449,0,3
2591,10,23,.84627366,0,13063.716,23.768698,0,1
2592,26,22,5.6351056,1,16083.868,19.125092,1,0
2593,15,19,4.3534565,0,13725.89,22.301722,0,1
2594,26,20,.82596493,0,6452.125,22.829994,0,0
2595,21,23,.98122215,0,12534.199,23.602959,0,2
2596,20,20,1.7622044,0,11456.191,20.147842,0,1
2597,5,19,.47137898,0,16253.071,23.064064,0,3
2598,30,21,1.9514031,0,15198.558,23.384539,0,2
2599,1,19,1.3570648,0,16046.843,23.840467,1,3
2600,38,19,2.3298073,0,15152.652,19.429834,0,1
2601,29,23,8.3282738,1,15170.183,17.031296,1,1
2602,40,22,9.8898287,1,15422.912,16.352551,1,2
2603,18,22,9.9054956,1,10700.128,13.680911,0,1
2604,24,23,.46624574,0,13266.504,21.050055,0,3
2605,34,19,1.5360479,0,11792.395,25.565256,0,0
2606,17,18,1.0087456,0,14384.181,20.785868,0,2
2607,17,18,.62064576,0,18538.986,22.453222,0,3
2608,35,18,7.8236113,1,14050.938,19.179243,0,0
2609,24,19,1.876094,0,10163.885,23.393351,1,0
2610,16,23,7.6058173,1,12510.326,17.697357,2,3
2611,42,18,2.3582447,0,13514.013,23.099443,0,1
2612,38,22,5.4477978,1,14941.622,21.109457,0,1
2613,21,20,3.2297873,0,11662.771,23.898365,0,1
2614,40,21,2.293066,0,17537.332,19.456951,0,1
2615,11,21,1.2599068,0,19382.486,23.043221,0,1
2616,39,20,1.3358477,0,13290.415,20.919621,1,0
2617,6,21,1.1328137,0,14990.429,19.703453,0,0
2618,8,20,1.0370054,0,13858.034,24.028564,0,1
2619,25,19,3.6175072,0,13900.048,22.938965,2,1
2620,19,20,4.9839354,0,11085.53,19.995588,1,0
2621,39,18,4.8763781,0,12467.692,21.515774,1,2
2622,36,19,1.7272356,0,18679.975,24.832441,1,2
2623,21,21,6.3709922,1,10358.487,16.211361,1,1
2624,39,19,3.8546095,0,15987.659,23.173229,1,2
2625,32,23,.94627762,0,16469.754,19.950891,2,2
2626,24,21,.93978715,0,13457.468,21.444321,0,1
2627,32,20,.8810811,0,9571.124,21.52844,0,1
2628,22,18,.31656712,0,11360.166,18.845602,2,2
2629,6,18,1.5481077,0,16906.957,21.518831,0,2
2630,19,21,.8253808,0,14036.063,23.86548,0,2
2631,23,19,1.5179951,0,13954.249,17.477005,0,1
2632,11,20,5.2464633,1,11945.2,20.180613,0,1
2633,20,21,3.4598823,0,14972.801,22.238678,0,2
2634,36,20,2.4030025,0,14801.782,23.084326,0,1
2635,40,18,5.5815048,1,13068.486,19.960897,0,0
2636,7,19,4.7135534,0,11029.602,22.812622,1,1
2637,18,20,1.9776804,0,8726.6787,22.420656,0,0
2638,33,18,2.3961091,0,11050.397,19.719666,0,1
2639,5,18,6.6120782,1,15009.868,18.128941,0,1
2640,19,21,5.1901164,1,15814.408,17.366352,0,2
2641,41,19,1.8090898,0,15311.037,21.792488,0,1
2642,8,20,3.6039383,0,11622.56,19.467806,0,1
2643,40,23,10.265867,1,13722.694,12.399842,1,1
2644,10,21,.98471355,0,8905.5869,21.085344,0,1
2645,7,20,1.6879324,0,13695.954,18.104183,0,1
2646,42,22,1.6766882,0,13972.158,21.679926,1,2
2647,36,22,3.2415662,0,6560.7402,19.248869,1,0
2648,20,22,6.5868092,1,18037.564,17.029612,0,2
2649,1,23,2.5162613,0,14314.818,19.401896,1,2
2650,16,20,2.2660189,0,18476.086,23.260895,0,3
2651,18,23,6.2626324,1,16952.086,21.677141,0,0
2652,4,19,2.3057301,0,14733.761,24.812935,1,1
2653,4,21,7.5292258,1,13929.424,17.045387,0,2
2654,24,18,2.4807265,0,17207.346,25.204699,1,1
2655,32,21,1.6815939,0,13788.451,22.061943,0,1
2656,26,19,.86513716,0,11745.546,23.118549,0,2
2657,40,20,2.1233349,0,14810.486,22.326614,1,2
2658,35,22,1.5423944,0,8971.0576,23.60924,0,1
2659,16,21,3.3049119,0,21275.783,19.380396,0,3
2660,24,19,5.969624,1,18811.295,18.570127,0,3
2661,35,23,3.0083926,0,12735.906,20.021646,1,1
2662,5,21,6.8322473,1,8070.9648,15.610473,1,0
2663,29,20,2.9823093,0,15551.682,24.744423,1,2
2664,35,22,11.195848,1,10034.254,14.080257,0,1
2665,29,20,.86524785,0,18250.912,22.909601,0,1
2666,20,19,3.2889833,0,14276.546,20.071281,1,3
2667,40,22,6.7074556,1,9134.8359,20.415836,0,0
2668,35,23,2.8495367,0,13074.734,21.925163,1,1
2669,37,23,3.9609394,0,12519.076,19.210623,0,1
2670,40,21,1.4047986,0,20788.041,22.257097,0,1
2671,39,21,6.2631845,1,9806.8398,17.368889,0,1
2672,16,23,2.9495254,0,14227.754,21.653248,0,3
2673,13,21,2.9070387,0,11247.018,19.364767,0,1
2674,37,21,1.7875578,0,21349.244,20.285852,1,2
2675,35,18,6.2967663,1,16477.369,20.497129,0,3
2676,42,19,.84830362,0,15078.545,22.491846,0,1
2677,42,21,4.4593925,0,11699.265,21.490067,0,2
2678,26,22,5.9700012,1,14582.697,17.957087,1,1
2679,14,21,1.8611317,0,11441.408,24.103464,0,1
2680,36,21,3.2073214,0,16604.943,21.778805,0,1
2681,33,19,1.2411315,0,14809.787,23.298758,1,2
2682,42,23,1.5703775,0,13630.215,21.571049,0,1
2683,21,18,3.7910275,0,9631.9609,25.269444,0,0
2684,21,22,2.255023,0,16205.174,25.99791,0,3
2685,41,20,1.6300308,0,13099.27,21.751022,0,2
2686,20,22,3.0100894,0,14625.603,21.177776,0,1
2687,9,18,6.18121,1,12223.304,24.677393,1,1
2688,5,22,5.1837492,1,12173.503,19.00366,0,1
2689,10,18,.91484898,0,16667.779,26.748974,0,1
2690,20,19,.21952124,0,15014.345,24.69709,0,2
2691,13,22,2.2608278,0,16680.658,21.365528,1,2
2692,18,19,2.2692482,0,19875.756,22.999987,1,1
2693,9,22,5.2136164,1,15301.028,20.324665,0,1
2694,10,18,2.6271319,0,16225.927,22.937288,1,1
2695,39,23,5.2640204,1,10514.578,20.047073,0,2
2696,3,21,1.8496752,0,12825.167,19.775927,0,2
2697,39,22,1.4346551,0,12546.229,20.778988,1,2
2698,38,23,.56147772,0,14151.703,20.625246,1,1
2699,35,23,5.0803561,1,16683.408,22.848114,0,2
2700,3,20,3.3002486,0,15477.85,20.322666,0,1
2701,19,19,.78065246,0,13007.751,22.125078,1,2
2702,21,20,4.3627357,0,6388.915,18.928349,0,0
2703,23,21,3.285104,0,16924.717,20.599297,2,3
2704,26,18,4.7901006,0,12638.542,20.626131,0,0
2705,5,20,1.8264856,0,18852.139,25.056168,1,2
2706,10,20,3.0005648,0,13024.624,18.806416,1,1
2707,14,19,3.9920285,0,12826.543,22.750479,1,1
2708,30,23,2.2785289,0,12667.26,25.018782,1,2
2709,13,21,1.832826,0,10830.52,17.875288,1,2
2710,16,18,1.8932396,0,15592.842,19.645746,0,2
2711,20,20,6.2815156,1,16332.442,17.517282,0,1
2712,11,18,1.4882718,0,14172.68,21.863993,1,1
2713,31,18,7.9657841,1,18518.975,13.301208,1,2
2714,20,22,1.7795815,0,14924.906,21.658491,0,2
2715,24,20,11.19295,1,15883.104,18.703014,1,2
2716,5,22,.2828505,0,7613.8848,23.21796,0,0
2717,28,20,1.3765131,0,14576.469,23.6667,0,2
2718,11,23,1.5588287,0,8649.8271,23.162182,2,2
2719,30,21,7.93679,1,9694.5693,18.120531,0,1
2720,18,19,5.9306774,1,13621.842,20.242914,0,1
2721,32,18,5.2673798,1,16423.049,21.911398,1,0
2722,41,23,.62025315,0,20014.068,24.158596,1,2
2723,34,18,1.083949,0,14043.521,22.622543,1,1
2724,16,18,8.8683119,1,12352.694,18.019175,1,0
2725,6,22,2.8155758,0,14865.278,22.146027,0,1
2726,2,21,5.3784938,1,20603.639,17.393616,0,2
2727,12,18,.18221788,0,10951.118,22.478809,0,0
2728,4,19,.75818723,0,12821.061,25.087494,0,2
2729,22,22,6.5501738,1,13749.012,19.862303,1,2
2730,9,20,.55846024,0,13485.438,23.305386,1,1
2731,32,21,1.2017664,0,10318.478,23.17285,0,0
2732,27,20,2.7668097,0,11132.52,18.201897,0,0
2733,33,18,1.9049295,0,15690.153,22.147923,1,2
2734,39,23,.81172752,0,16896.58,23.564756,1,3
2735,40,21,2.6544821,0,17311.434,21.97727,0,3
2736,17,22,8.40345,1,13162.838,20.059151,0,1
2737,18,23,3.3471324,0,12146.857,22.901854,0,2
2738,38,22,13.180638,1,12343.514,13.205602,1,2
2739,15,20,1.7507123,0,21569.758,21.62397,1,3
2740,2,21,1.2714227,0,14801.645,22.482439,0,0
2741,28,18,.54588199,0,11239.23,21.007673,0,1
2742,17,18,.90311491,0,11500.239,22.578884,0,1
2743,2,22,.70157748,0,14396.206,24.467394,1,0
2744,12,21,13.399169,1,12704.985,12.951536,0,1
2745,31,22,2.832159,0,18271.418,20.834978,0,3
2746,27,22,1.0688227,0,18132.805,24.388641,0,1
2747,2,23,1.8857765,0,8176.1348,23.282948,0,1
2748,13,23,3.0649743,0,16199.189,21.444555,0,1
2749,34,19,3.6831393,0,16370.241,19.669207,0,2
2750,11,23,6.5418124,1,9446.6025,19.63904,0,0
2751,20,20,1.7040595,0,14031.811,23.576578,1,1
2752,1,19,7.8334651,1,11112.661,21.952852,0,1
2753,37,18,5.2616634,1,13411.337,22.046959,0,1
2754,13,20,2.4005291,0,12059.278,19.537876,1,0
2755,11,19,1.6590807,0,13341.858,20.348547,0,0
2756,33,18,2.7961957,0,9386.9727,26.024269,0,0
2757,7,22,2.3738551,0,11786.453,21.851147,1,1
2758,8,23,1.9224614,0,20706.902,22.291208,0,2
2759,37,23,2.5468261,0,12010.553,23.81381,0,1
2760,13,20,4.7165112,0,14761.188,19.4522,0,3
2761,1,23,13.742245,1,14591.329,14.165565,0,1
2762,1,20,.92506504,0,9873.9336,21.142708,0,0
2763,10,19,3.1334343,0,13694.39,18.149387,1,1
2764,7,21,2.7511609,0,15688.942,18.247946,0,1
2765,2,18,8.1527042,1,11095.776,18.225946,0,1
2766,15,21,3.6789782,0,11695.82,23.832205,0,1
2767,39,20,.6969865,0,14053.748,26.570681,0,2
2768,12,18,2.8850417,0,10315.072,18.696793,0,2
2769,19,20,1.6215712,0,11927.176,20.969975,1,1
2770,37,22,1.0807512,0,12298.633,22.751947,0,1
2771,6,21,5.0674405,1,15587.409,20.26885,1,1
2772,16,20,1.5770863,0,18380.281,25.744812,0,2
2773,17,22,2.2019081,0,15845.472,21.47834,0,2
2774,13,22,2.7314084,0,13474.302,21.108835,0,1
2775,33,18,.84188282,0,12329.429,26.945215,2,1
2776,30,19,.72923273,0,17480.189,27.538958,1,1
2777,26,18,6.3692923,1,17777.498,19.52883,0,1
2778,38,19,3.4229949,0,17944.094,24.391497,1,1
2779,36,20,.26811305,0,19048.609,25.328297,0,2
2780,32,18,7.4465661,1,15248.289,17.894632,0,3
2781,6,22,9.7887363,1,8204.9736,15.690846,0,0
2782,42,23,1.5742964,0,12649.472,22.33378,0,2
